Entity,Continents,Code,Year,"Cardiovascular diseases per 100,000 people, in both sexes aged all ages"
Malta,Europe,MLT,1995,237.62761
Malta,Europe,MLT,1996,247.05777
Malta,Europe,MLT,1997,249.45184
Malta,Europe,MLT,1998,243.91985
Malta,Europe,MLT,1999,267.5609
Malta,Europe,MLT,2000,239.82756
Malta,Europe,MLT,2001,212.09
Malta,Europe,MLT,2002,214.80783
Malta,Europe,MLT,2003,214.5567
Malta,Europe,MLT,2004,189.02943
Malta,Europe,MLT,2005,200.62917
Malta,Europe,MLT,2006,191.34879
Malta,Europe,MLT,2007,170.58806
Malta,Europe,MLT,2008,166.30838
Malta,Europe,MLT,2009,155.35617
Malta,Europe,MLT,2010,138.9571
Malta,Europe,MLT,2011,169.59906
Malta,Europe,MLT,2012,177.24557
Malta,Europe,MLT,2013,138.68204
Malta,Europe,MLT,2014,128.24345
Malta,Europe,MLT,2017,113.848076
Malta,Europe,MLT,2016,114.26814
Malta,Europe,MLT,2015,133.25061
Martinique,North America,MTQ,1970,268.45883
Martinique,North America,MTQ,1971,241.60078
Martinique,North America,MTQ,1974,290.8897
Martinique,North America,MTQ,1975,289.36206
Martinique,North America,MTQ,1981,227.22209
Martinique,North America,MTQ,1982,194.27455
Martinique,North America,MTQ,1985,261.24448
Martinique,North America,MTQ,2000,140.59314
Martinique,North America,MTQ,2001,126.815414
Martinique,North America,MTQ,2002,121.844154
Martinique,North America,MTQ,2003,115.989876
Martinique,North America,MTQ,2004,113.94616
Martinique,North America,MTQ,2005,94.03784
Martinique,North America,MTQ,2006,96.757454
Martinique,North America,MTQ,2007,100.91767
Martinique,North America,MTQ,2008,97.2845
Martinique,North America,MTQ,2009,87.03592
Martinique,North America,MTQ,2010,89.04144
Martinique,North America,MTQ,2011,77.83833
Martinique,North America,MTQ,2013,75.20458
Martinique,North America,MTQ,2014,82.60651
Martinique,North America,MTQ,2016,79.72018
Martinique,North America,MTQ,2015,74.329956
Mauritius,Africa,MUS,1961,381.21603
Mauritius,Africa,MUS,1962,323.78864
Mauritius,Africa,MUS,1963,326.7833
Mauritius,Africa,MUS,1964,350.08936
Mauritius,Africa,MUS,1965,362.7233
Mauritius,Africa,MUS,1966,361.42624
Mauritius,Africa,MUS,1967,338.5122
Mauritius,Africa,MUS,1968,342.8535
Mauritius,Africa,MUS,1969,347.84805
Mauritius,Africa,MUS,1970,383.63013
Mauritius,Africa,MUS,1971,403.19955
Mauritius,Africa,MUS,1972,357.4037
Mauritius,Africa,MUS,1973,369.02167
Mauritius,Africa,MUS,1974,369.5787
Mauritius,Africa,MUS,1975,458.53174
Mauritius,Africa,MUS,1976,465.0708
Mauritius,Africa,MUS,1977,498.84012
Mauritius,Africa,MUS,1978,465.37894
Mauritius,Africa,MUS,1979,495.59305
Mauritius,Africa,MUS,1980,535.01025
Mauritius,Africa,MUS,1981,560.58813
Mauritius,Africa,MUS,1982,623.52936
Mauritius,Africa,MUS,1983,522.9044
Mauritius,Africa,MUS,1984,540.3692
Mauritius,Africa,MUS,1985,537.0699
Mauritius,Africa,MUS,1986,500.1836
Mauritius,Africa,MUS,1987,500.8411
Mauritius,Africa,MUS,1988,460.65027
Mauritius,Africa,MUS,1989,480.21466
Mauritius,Africa,MUS,1990,434.46497
Mauritius,Africa,MUS,1991,432.4881
Mauritius,Africa,MUS,1992,410.0675
Mauritius,Africa,MUS,1993,460.1378
Mauritius,Africa,MUS,1994,433.24588
Mauritius,Africa,MUS,1995,410.01056
Mauritius,Africa,MUS,1996,422.84732
Mauritius,Africa,MUS,1997,455.5756
Mauritius,Africa,MUS,1998,455.8709
Mauritius,Africa,MUS,1999,441.86182
Mauritius,Africa,MUS,2000,431.32642
Mauritius,Africa,MUS,2001,410.1411
Mauritius,Africa,MUS,2002,435.1131
Mauritius,Africa,MUS,2003,437.874
Mauritius,Africa,MUS,2004,417.7795
Mauritius,Africa,MUS,2005,306.8499
Mauritius,Africa,MUS,2006,307.61
Mauritius,Africa,MUS,2007,278.2987
Mauritius,Africa,MUS,2008,274.34708
Mauritius,Africa,MUS,2009,248.82373
Mauritius,Africa,MUS,2010,237.44102
Mauritius,Africa,MUS,2011,223.7156
Mauritius,Africa,MUS,2012,224.31795
Mauritius,Africa,MUS,2013,207.79301
Mauritius,Africa,MUS,2014,211.42644
Mauritius,Africa,MUS,2021,235.69098
Mauritius,Africa,MUS,2020,190.09956
Mauritius,Africa,MUS,2019,210.38913
Mauritius,Africa,MUS,2018,233.79774
Mauritius,Africa,MUS,2017,207.87894
Mauritius,Africa,MUS,2016,232.70496
Mauritius,Africa,MUS,2015,217.66331
Mayotte,Africa,MYT,2012,77.675354
Mayotte,Africa,MYT,2013,73.03217
Mayotte,Africa,MYT,2014,113.850624
Mayotte,Africa,MYT,2016,124.28148
Mayotte,Africa,MYT,2015,130.09166
Mexico,North America,MEX,1955,207.53175
Mexico,North America,MEX,1956,211.11575
Mexico,North America,MEX,1957,216.73924
Mexico,North America,MEX,1958,186.12761
Mexico,North America,MEX,1959,188.20663
Mexico,North America,MEX,1960,209.02174
Mexico,North America,MEX,1961,202.94255
Mexico,North America,MEX,1962,198.52744
Mexico,North America,MEX,1963,148.90918
Mexico,North America,MEX,1964,148.92184
Mexico,North America,MEX,1965,143.41135
Mexico,North America,MEX,1966,144.44745
Mexico,North America,MEX,1967,140.94
Mexico,North America,MEX,1968,147.08873
Mexico,North America,MEX,1969,201.55617
Mexico,North America,MEX,1970,200.43263
Mexico,North America,MEX,1971,187.14952
Mexico,North America,MEX,1972,209.29271
Mexico,North America,MEX,1973,215.57741
Mexico,North America,MEX,1974,213.29837
Mexico,North America,MEX,1975,215.20943
Mexico,North America,MEX,1976,216.33768
Mexico,North America,MEX,1977,208.3762
Mexico,North America,MEX,1978,204.0462
Mexico,North America,MEX,1979,203.49728
Mexico,North America,MEX,1980,204.89027
Mexico,North America,MEX,1981,218.83594
Mexico,North America,MEX,1982,211.15274
Mexico,North America,MEX,1983,220.59953
Mexico,North America,MEX,1984,184.4416
Mexico,North America,MEX,1985,206.08884
Mexico,North America,MEX,1986,198.66913
Mexico,North America,MEX,1987,198.39351
Mexico,North America,MEX,1988,205.73763
Mexico,North America,MEX,1989,206.29195
Mexico,North America,MEX,1990,202.35829
Mexico,North America,MEX,1991,198.62155
Mexico,North America,MEX,1992,207.53027
Mexico,North America,MEX,1993,209.12819
Mexico,North America,MEX,1994,214.38768
Mexico,North America,MEX,1995,213.63249
Mexico,North America,MEX,1996,174.32474
Mexico,North America,MEX,1997,171.16386
Mexico,North America,MEX,1998,161.38219
Mexico,North America,MEX,1999,154.70502
Mexico,North America,MEX,2000,148.44194
Mexico,North America,MEX,2001,145.15854
Mexico,North America,MEX,2002,146.36617
Mexico,North America,MEX,2003,146.15749
Mexico,North America,MEX,2004,140.80455
Mexico,North America,MEX,2005,141.12323
Mexico,North America,MEX,2006,135.96442
Mexico,North America,MEX,2007,137.19206
Mexico,North America,MEX,2008,142.37584
Mexico,North America,MEX,2009,140.79497
Mexico,North America,MEX,2010,145.59187
Mexico,North America,MEX,2011,139.90466
Mexico,North America,MEX,2012,139.41682
Mexico,North America,MEX,2013,138.5737
Mexico,North America,MEX,2014,143.3141
Mexico,North America,MEX,2020,198.48056
Mexico,North America,MEX,2019,151.37212
Mexico,North America,MEX,2018,150.48657
Mexico,North America,MEX,2017,148.6703
Mexico,North America,MEX,2016,148.83333
Mexico,North America,MEX,2015,146.46335
Moldova,Europe,MDA,1981,622.7661
Moldova,Europe,MDA,1982,585.8837
Moldova,Europe,MDA,1985,635.8196
Moldova,Europe,MDA,1986,549.2547
Moldova,Europe,MDA,1987,543.8546
Moldova,Europe,MDA,1988,537.8398
Moldova,Europe,MDA,1989,481.0816
Moldova,Europe,MDA,1990,438.83194
Moldova,Europe,MDA,1991,452.49698
Moldova,Europe,MDA,1992,410.60532
Moldova,Europe,MDA,1993,441.6273
Moldova,Europe,MDA,1994,508.85925
Moldova,Europe,MDA,1995,566.9952
Moldova,Europe,MDA,1996,594.26294
Moldova,Europe,MDA,1997,618.71606
Moldova,Europe,MDA,1998,579.2958
Moldova,Europe,MDA,1999,620.42316
Moldova,Europe,MDA,2000,622.2433
Moldova,Europe,MDA,2001,606.7653
Moldova,Europe,MDA,2002,631.42584
Moldova,Europe,MDA,2003,639.7061
Moldova,Europe,MDA,2004,602.2935
Moldova,Europe,MDA,2005,641.1342
Moldova,Europe,MDA,2006,587.7414
Moldova,Europe,MDA,2007,561.41705
Moldova,Europe,MDA,2008,537.07874
Moldova,Europe,MDA,2009,535.70685
Moldova,Europe,MDA,2010,549.06616
Moldova,Europe,MDA,2011,497.96136
Moldova,Europe,MDA,2012,494.1437
Moldova,Europe,MDA,2013,469.51602
Moldova,Europe,MDA,2014,477.67337
Moldova,Europe,MDA,2018,415.06583
Moldova,Europe,MDA,2017,422.1156
Moldova,Europe,MDA,2016,442.2106
Moldova,Europe,MDA,2015,474.75012
Mongolia,Asia,MNG,1994,414.2088
Mongolia,Asia,MNG,2021,299.76294
Mongolia,Asia,MNG,2020,256.00702
Mongolia,Asia,MNG,2019,275.33026
Mongolia,Asia,MNG,2018,307.56705
Mongolia,Asia,MNG,2017,289.47183
Mongolia,Asia,MNG,2016,312.3613
Montenegro,Europe,MNE,2000,383.9554
Montenegro,Europe,MNE,2001,376.14197
Montenegro,Europe,MNE,2002,353.76505
Montenegro,Europe,MNE,2003,368.25824
Montenegro,Europe,MNE,2004,372.6537
Montenegro,Europe,MNE,2005,379.34146
Montenegro,Europe,MNE,2006,401.14926
Montenegro,Europe,MNE,2007,387.3196
Montenegro,Europe,MNE,2008,344.68323
Montenegro,Europe,MNE,2009,348.39017
Montenegro,Europe,MNE,2019,131.54285
Montenegro,Europe,MNE,2017,182.72118
Netherlands,Europe,NLD,1950,333.98767
Netherlands,Europe,NLD,1951,333.31702
Netherlands,Europe,NLD,1952,332.0264
Netherlands,Europe,NLD,1953,342.339
Netherlands,Europe,NLD,1954,346.26135
Netherlands,Europe,NLD,1955,353.70312
Netherlands,Europe,NLD,1956,368.01874
Netherlands,Europe,NLD,1957,342.8073
Netherlands,Europe,NLD,1958,343.97787
Netherlands,Europe,NLD,1959,331.93442
Netherlands,Europe,NLD,1960,330.09955
Netherlands,Europe,NLD,1961,332.97256
Netherlands,Europe,NLD,1962,350.23785
Netherlands,Europe,NLD,1963,344.68906
Netherlands,Europe,NLD,1964,324.09894
Netherlands,Europe,NLD,1965,334.6094
Netherlands,Europe,NLD,1966,325.86987
Netherlands,Europe,NLD,1967,316.05377
Netherlands,Europe,NLD,1968,324.00528
Netherlands,Europe,NLD,1969,325.55646
Netherlands,Europe,NLD,1970,331.08563
Netherlands,Europe,NLD,1971,321.8384
Netherlands,Europe,NLD,1972,333.7685
Netherlands,Europe,NLD,1973,310.32333
Netherlands,Europe,NLD,1974,301.29684
Netherlands,Europe,NLD,1975,302.1692
Netherlands,Europe,NLD,1976,300.05148
Netherlands,Europe,NLD,1977,281.39606
Netherlands,Europe,NLD,1978,284.50275
Netherlands,Europe,NLD,1979,276.38553
Netherlands,Europe,NLD,1980,268.29214
Netherlands,Europe,NLD,1981,266.37677
Netherlands,Europe,NLD,1982,262.57462
Netherlands,Europe,NLD,1983,256.19003
Netherlands,Europe,NLD,1984,254.63107
Netherlands,Europe,NLD,1985,254.12851
Netherlands,Europe,NLD,1986,244.09978
Netherlands,Europe,NLD,1987,227.83647
Netherlands,Europe,NLD,1988,224.89655
Netherlands,Europe,NLD,1989,221.21997
Netherlands,Europe,NLD,1990,216.74393
Netherlands,Europe,NLD,1991,213.65997
Netherlands,Europe,NLD,1992,208.32849
Netherlands,Europe,NLD,1993,215.46544
Netherlands,Europe,NLD,1994,202.21527
Netherlands,Europe,NLD,1995,200.39226
Netherlands,Europe,NLD,1996,194.5295
Netherlands,Europe,NLD,1997,185.50452
Netherlands,Europe,NLD,1998,182.77092
Netherlands,Europe,NLD,1999,178.40938
Netherlands,Europe,NLD,2000,174.07285
Netherlands,Europe,NLD,2001,164.76309
Netherlands,Europe,NLD,2002,163.42595
Netherlands,Europe,NLD,2003,157.20616
Netherlands,Europe,NLD,2004,146.22998
Netherlands,Europe,NLD,2005,138.72345
Netherlands,Europe,NLD,2006,129.52605
Netherlands,Europe,NLD,2007,123.57241
Netherlands,Europe,NLD,2008,117.537994
Netherlands,Europe,NLD,2009,110.8556
Netherlands,Europe,NLD,2010,107.90192
Netherlands,Europe,NLD,2011,102.3282
Netherlands,Europe,NLD,2012,100.14109
Netherlands,Europe,NLD,2013,97.28936
Netherlands,Europe,NLD,2014,92.96863
Netherlands,Europe,NLD,2020,72.33867
Netherlands,Europe,NLD,2019,72.56911
Netherlands,Europe,NLD,2018,80.21951
Netherlands,Europe,NLD,2017,86.576256
Netherlands,Europe,NLD,2016,89.94741
Netherlands,Europe,NLD,2015,94.11274
New Zealand,Oceania,NZL,1950,504.8834
New Zealand,Oceania,NZL,1951,495.63257
New Zealand,Oceania,NZL,1952,474.9544
New Zealand,Oceania,NZL,1953,460.68958
New Zealand,Oceania,NZL,1954,456.11194
New Zealand,Oceania,NZL,1955,451.2468
New Zealand,Oceania,NZL,1956,442.79782
New Zealand,Oceania,NZL,1957,453.97568
New Zealand,Oceania,NZL,1958,443.90045
New Zealand,Oceania,NZL,1959,449.83847
New Zealand,Oceania,NZL,1960,441.80807
New Zealand,Oceania,NZL,1961,449.49203
New Zealand,Oceania,NZL,1962,443.8833
New Zealand,Oceania,NZL,1963,452.31567
New Zealand,Oceania,NZL,1964,454.2281
New Zealand,Oceania,NZL,1965,459.48764
New Zealand,Oceania,NZL,1966,464.01273
New Zealand,Oceania,NZL,1967,444.41025
New Zealand,Oceania,NZL,1968,463.32892
New Zealand,Oceania,NZL,1969,447.354
New Zealand,Oceania,NZL,1970,435.14566
New Zealand,Oceania,NZL,1971,432.61914
New Zealand,Oceania,NZL,1972,426.40338
New Zealand,Oceania,NZL,1973,428.18088
New Zealand,Oceania,NZL,1974,419.12482
New Zealand,Oceania,NZL,1975,403.75995
New Zealand,Oceania,NZL,1976,399.2006
New Zealand,Oceania,NZL,1977,408.9716
New Zealand,Oceania,NZL,1978,369.93152
New Zealand,Oceania,NZL,1979,374.12186
New Zealand,Oceania,NZL,1980,380.63748
New Zealand,Oceania,NZL,1981,347.01453
New Zealand,Oceania,NZL,1982,337.87195
New Zealand,Oceania,NZL,1983,331.89636
New Zealand,Oceania,NZL,1984,315.26672
New Zealand,Oceania,NZL,1985,320.9602
New Zealand,Oceania,NZL,1986,311.2016
New Zealand,Oceania,NZL,1987,306.75943
New Zealand,Oceania,NZL,1988,291.82892
New Zealand,Oceania,NZL,1989,274.22214
New Zealand,Oceania,NZL,1990,262.96805
New Zealand,Oceania,NZL,1991,251.31792
New Zealand,Oceania,NZL,1992,254.8573
New Zealand,Oceania,NZL,1993,245.542
New Zealand,Oceania,NZL,1994,231.72011
New Zealand,Oceania,NZL,1995,227.73253
New Zealand,Oceania,NZL,1996,222.39494
New Zealand,Oceania,NZL,1997,209.68668
New Zealand,Oceania,NZL,1998,193.52214
New Zealand,Oceania,NZL,1999,200.11447
New Zealand,Oceania,NZL,2000,182.04431
New Zealand,Oceania,NZL,2001,183.22371
New Zealand,Oceania,NZL,2002,177.50255
New Zealand,Oceania,NZL,2003,167.19427
New Zealand,Oceania,NZL,2004,166.45813
New Zealand,Oceania,NZL,2005,150.40085
New Zealand,Oceania,NZL,2006,149.29759
New Zealand,Oceania,NZL,2007,140.88942
New Zealand,Oceania,NZL,2008,135.13834
New Zealand,Oceania,NZL,2009,130.3836
New Zealand,Oceania,NZL,2010,123.75434
New Zealand,Oceania,NZL,2011,123.26206
New Zealand,Oceania,NZL,2012,117.75001
New Zealand,Oceania,NZL,2013,111.574844
New Zealand,Oceania,NZL,2014,112.18525
New Zealand,Oceania,NZL,2016,102.00503
New Zealand,Oceania,NZL,2015,109.912735
Nicaragua,North America,NIC,2005,150.48376
Nicaragua,North America,NIC,2006,132.57935
Nicaragua,North America,NIC,2007,146.96858
Nicaragua,North America,NIC,2008,147.26102
Nicaragua,North America,NIC,2009,140.72072
Nicaragua,North America,NIC,2010,146.80475
Nicaragua,North America,NIC,2011,144.18495
Nicaragua,North America,NIC,2012,144.06038
Nicaragua,North America,NIC,2013,149.86943
Nicaragua,North America,NIC,2014,159.54121
Nicaragua,North America,NIC,2020,220.03566
Nicaragua,North America,NIC,2019,149.95934
Nicaragua,North America,NIC,2018,140.54427
Nicaragua,North America,NIC,2017,143.72406
Nicaragua,North America,NIC,2015,151.90942
Nicaragua,North America,NIC,2016,155.32465
North Macedonia,Europe,MKD,1991,400.93637
North Macedonia,Europe,MKD,1992,444.5995
North Macedonia,Europe,MKD,1993,424.77542
North Macedonia,Europe,MKD,1994,436.4441
North Macedonia,Europe,MKD,1995,456.12512
North Macedonia,Europe,MKD,1996,441.37527
North Macedonia,Europe,MKD,1997,451.8263
North Macedonia,Europe,MKD,1998,467.81042
North Macedonia,Europe,MKD,1999,454.436
North Macedonia,Europe,MKD,2000,458.725
North Macedonia,Europe,MKD,2001,438.53928
North Macedonia,Europe,MKD,2002,473.544
North Macedonia,Europe,MKD,2003,463.16058
North Macedonia,Europe,MKD,2004,455.37033
North Macedonia,Europe,MKD,2005,461.79648
North Macedonia,Europe,MKD,2006,450.77197
North Macedonia,Europe,MKD,2007,456.12372
North Macedonia,Europe,MKD,2008,426.81
North Macedonia,Europe,MKD,2009,421.1714
North Macedonia,Europe,MKD,2010,411.49393
North Macedonia,Europe,MKD,2011,417.74698
North Macedonia,Europe,MKD,2012,425.52933
North Macedonia,Europe,MKD,2013,387.7545
North Macedonia,Europe,MKD,2021,286.9352
North Macedonia,Europe,MKD,2020,266.39276
North Macedonia,Europe,MKD,2019,256.22418
North Macedonia,Europe,MKD,2018,328.2084
North Macedonia,Europe,MKD,2017,354.42657
North Macedonia,Europe,MKD,2016,354.6169
North Macedonia,Europe,MKD,2015,398.1107
Norway,Europe,NOR,1951,289.3885
Norway,Europe,NOR,1952,309.09546
Norway,Europe,NOR,1953,303.7842
Norway,Europe,NOR,1954,317.93024
Norway,Europe,NOR,1955,318.94205
Norway,Europe,NOR,1956,330.25937
Norway,Europe,NOR,1957,328.0967
Norway,Europe,NOR,1958,348.07455
Norway,Europe,NOR,1959,335.74692
Norway,Europe,NOR,1960,344.91113
Norway,Europe,NOR,1961,346.81104
Norway,Europe,NOR,1962,354.73196
Norway,Europe,NOR,1963,376.5495
Norway,Europe,NOR,1964,356.1427
Norway,Europe,NOR,1965,342.08517
Norway,Europe,NOR,1966,347.80972
Norway,Europe,NOR,1967,343.37732
Norway,Europe,NOR,1968,342.7762
Norway,Europe,NOR,1969,349.33484
Norway,Europe,NOR,1970,345.06378
Norway,Europe,NOR,1971,344.49603
Norway,Europe,NOR,1972,340.00818
Norway,Europe,NOR,1973,337.02405
Norway,Europe,NOR,1974,328.95197
Norway,Europe,NOR,1975,317.1553
Norway,Europe,NOR,1976,310.2783
Norway,Europe,NOR,1977,301.0074
Norway,Europe,NOR,1978,299.87274
Norway,Europe,NOR,1979,297.68756
Norway,Europe,NOR,1980,289.70984
Norway,Europe,NOR,1981,290.20184
Norway,Europe,NOR,1982,280.9588
Norway,Europe,NOR,1983,279.199
Norway,Europe,NOR,1984,274.55197
Norway,Europe,NOR,1985,278.5231
Norway,Europe,NOR,1986,271.74387
Norway,Europe,NOR,1987,272.41882
Norway,Europe,NOR,1988,261.49585
Norway,Europe,NOR,1989,255.78412
Norway,Europe,NOR,1990,256.45593
Norway,Europe,NOR,1991,242.84229
Norway,Europe,NOR,1992,237.71286
Norway,Europe,NOR,1993,234.87495
Norway,Europe,NOR,1994,217.94403
Norway,Europe,NOR,1995,218.49484
Norway,Europe,NOR,1996,207.80281
Norway,Europe,NOR,1997,203.34851
Norway,Europe,NOR,1998,199.60347
Norway,Europe,NOR,1999,194.90123
Norway,Europe,NOR,2000,180.9936
Norway,Europe,NOR,2001,175.04663
Norway,Europe,NOR,2002,170.39073
Norway,Europe,NOR,2003,157.19897
Norway,Europe,NOR,2004,147.94681
Norway,Europe,NOR,2005,133.97101
Norway,Europe,NOR,2006,131.40344
Norway,Europe,NOR,2007,128.50829
Norway,Europe,NOR,2008,122.22562
Norway,Europe,NOR,2009,115.00903
Norway,Europe,NOR,2010,110.94945
Norway,Europe,NOR,2011,106.87748
Norway,Europe,NOR,2012,106.414055
Norway,Europe,NOR,2013,97.46489
Norway,Europe,NOR,2014,92.70055
Norway,Europe,NOR,2016,84.29828
Norway,Europe,NOR,2015,90.753044
Oman,Asia,OMN,2021,61.099384
Oman,Asia,OMN,2020,66.20994
Oman,Asia,OMN,2019,101.11881
Oman,Asia,OMN,2018,95.42446
Oman,Asia,OMN,2017,116.65959
Oman,Asia,OMN,2016,136.61028
Oman,Asia,OMN,2014,114.09944
Oman,Asia,OMN,2010,114.82652
Oman,Asia,OMN,2009,123.684006
Panama,North America,PAN,1955,219.37776
Panama,North America,PAN,1956,223.36377
Panama,North America,PAN,1957,248.53378
Panama,North America,PAN,1958,221.18317
Panama,North America,PAN,1959,238.5451
Panama,North America,PAN,1960,230.11287
Panama,North America,PAN,1961,248.9648
Panama,North America,PAN,1962,246.55891
Panama,North America,PAN,1963,265.17535
Panama,North America,PAN,1964,253.39726
Panama,North America,PAN,1965,272.9623
Panama,North America,PAN,1966,275.39767
Panama,North America,PAN,1967,247.17441
Panama,North America,PAN,1968,273.10812
Panama,North America,PAN,1969,266.91098
Panama,North America,PAN,1970,266.68542
Panama,North America,PAN,1971,257.8858
Panama,North America,PAN,1972,232.6394
Panama,North America,PAN,1973,217.89282
Panama,North America,PAN,1974,240.47887
Panama,North America,PAN,1975,223.7455
Panama,North America,PAN,1976,227.3997
Panama,North America,PAN,1977,212.69897
Panama,North America,PAN,1978,205.9934
Panama,North America,PAN,1979,223.9151
Panama,North America,PAN,1980,205.77327
Panama,North America,PAN,1981,217.33719
Panama,North America,PAN,1982,197.82585
Panama,North America,PAN,1983,212.01459
Panama,North America,PAN,1984,223.87515
Panama,North America,PAN,1985,209.88107
Panama,North America,PAN,1986,216.44806
Panama,North America,PAN,1987,213.12863
Panama,North America,PAN,1988,188.33067
Panama,North America,PAN,1989,182.35594
Panama,North America,PAN,1996,153.56308
Panama,North America,PAN,1997,164.87273
Panama,North America,PAN,1998,147.93915
Panama,North America,PAN,1999,146.75427
Panama,North America,PAN,2000,137.97401
Panama,North America,PAN,2001,143.1514
Panama,North America,PAN,2002,136.4245
Panama,North America,PAN,2003,139.49756
Panama,North America,PAN,2004,139.82944
Panama,North America,PAN,2005,150.96799
Panama,North America,PAN,2006,135.3081
Panama,North America,PAN,2007,140.9828
Panama,North America,PAN,2008,134.4688
Panama,North America,PAN,2009,142.15744
Panama,North America,PAN,2010,138.15659
Panama,North America,PAN,2011,136.06871
Panama,North America,PAN,2012,128.33694
Panama,North America,PAN,2013,131.34846
Panama,North America,PAN,2014,128.51057
Panama,North America,PAN,2019,118.14504
Panama,North America,PAN,2018,127.76051
Panama,North America,PAN,2017,125.60863
Panama,North America,PAN,2016,127.67791
Panama,North America,PAN,2015,125.86383
Paraguay,South America,PRY,2000,155.70454
Paraguay,South America,PRY,2001,145.96606
Paraguay,South America,PRY,2002,132.27531
Paraguay,South America,PRY,2003,130.06233
Paraguay,South America,PRY,2004,155.92783
Paraguay,South America,PRY,2005,153.89964
Paraguay,South America,PRY,2006,167.75606
Paraguay,South America,PRY,2007,156.55418
Paraguay,South America,PRY,2008,157.96155
Paraguay,South America,PRY,2009,174.38686
Paraguay,South America,PRY,2010,177.39015
Paraguay,South America,PRY,2011,166.05835
Paraguay,South America,PRY,2012,155.50029
Paraguay,South America,PRY,2013,158.13727
Paraguay,South America,PRY,2014,141.22885
Paraguay,South America,PRY,2020,155.46509
Paraguay,South America,PRY,2019,154.85078
Paraguay,South America,PRY,2018,156.43214
Paraguay,South America,PRY,2017,147.87823
Paraguay,South America,PRY,2016,160.10027
Paraguay,South America,PRY,2015,146.0188
Peru,South America,PER,1995,107.641914
Peru,South America,PER,1996,101.22309
Peru,South America,PER,1997,86.698814
Peru,South America,PER,1998,93.60189
Peru,South America,PER,1999,85.51474
Peru,South America,PER,2000,96.43279
Peru,South America,PER,2001,93.32331
Peru,South America,PER,2002,90.33886
Peru,South America,PER,2003,96.8012
Peru,South America,PER,2004,95.56057
Peru,South America,PER,2005,94.90573
Peru,South America,PER,2006,84.42567
Peru,South America,PER,2007,85.65005
Peru,South America,PER,2008,75.883575
Peru,South America,PER,2009,77.395676
Peru,South America,PER,2010,79.17447
Peru,South America,PER,2011,74.37713
Peru,South America,PER,2012,71.15964
Peru,South America,PER,2013,69.47598
Peru,South America,PER,2014,66.99504
Peru,South America,PER,2020,93.44765
Peru,South America,PER,2019,64.26168
Peru,South America,PER,2018,64.8168
Peru,South America,PER,2017,64.56024
Peru,South America,PER,2016,54.629208
Peru,South America,PER,2015,62.015743
Philippines,Asia,PHL,1963,135.13228
Philippines,Asia,PHL,1964,138.26715
Philippines,Asia,PHL,1965,165.86386
Philippines,Asia,PHL,1966,144.31668
Philippines,Asia,PHL,1967,156.51753
Philippines,Asia,PHL,1968,179.15675
Philippines,Asia,PHL,1969,184.6217
Philippines,Asia,PHL,1992,310.49152
Philippines,Asia,PHL,1993,309.9299
Philippines,Asia,PHL,1994,256.4009
Philippines,Asia,PHL,1995,272.33926
Philippines,Asia,PHL,1996,296.7616
Philippines,Asia,PHL,1997,317.35352
Philippines,Asia,PHL,1998,302.37854
Philippines,Asia,PHL,1999,307.95627
Philippines,Asia,PHL,2000,326.4922
Philippines,Asia,PHL,2001,332.78082
Philippines,Asia,PHL,2002,333.35837
Philippines,Asia,PHL,2003,320.00452
Philippines,Asia,PHL,2006,333.13596
Philippines,Asia,PHL,2007,333.07828
Philippines,Asia,PHL,2008,334.05933
Philippines,Asia,PHL,2009,347.4071
Philippines,Asia,PHL,2010,342.25876
Philippines,Asia,PHL,2011,334.67862
Philippines,Asia,PHL,2014,299.1619
Philippines,Asia,PHL,2019,274.10104
Philippines,Asia,PHL,2018,274.11188
Philippines,Asia,PHL,2017,278.96017
Philippines,Asia,PHL,2016,293.48868
Poland,Europe,POL,1959,279.65814
Poland,Europe,POL,1960,284.90033
Poland,Europe,POL,1961,292.1052
Poland,Europe,POL,1962,311.35294
Poland,Europe,POL,1963,303.96457
Poland,Europe,POL,1964,330.40692
Poland,Europe,POL,1965,326.80734
Poland,Europe,POL,1966,323.53024
Poland,Europe,POL,1967,343.77072
Poland,Europe,POL,1968,323.03018
Poland,Europe,POL,1969,346.35248
Poland,Europe,POL,1970,373.3031
Poland,Europe,POL,1971,373.45584
Poland,Europe,POL,1972,357.2912
Poland,Europe,POL,1973,373.58218
Poland,Europe,POL,1974,365.14066
Poland,Europe,POL,1975,373.4476
Poland,Europe,POL,1976,385.4514
Poland,Europe,POL,1977,388.6504
Poland,Europe,POL,1978,399.50214
Poland,Europe,POL,1979,390.57407
Poland,Europe,POL,1980,436.42523
Poland,Europe,POL,1981,400.925
Poland,Europe,POL,1982,407.19125
Poland,Europe,POL,1983,417.17624
Poland,Europe,POL,1984,434.35275
Poland,Europe,POL,1985,458.59814
Poland,Europe,POL,1986,449.02054
Poland,Europe,POL,1987,454.12646
Poland,Europe,POL,1988,435.88232
Poland,Europe,POL,1989,441.969
Poland,Europe,POL,1990,443.43878
Poland,Europe,POL,1991,458.71597
Poland,Europe,POL,1992,439.36743
Poland,Europe,POL,1993,428.8761
Poland,Europe,POL,1994,410.7587
Poland,Europe,POL,1995,398.78378
Poland,Europe,POL,1996,392.64536
Poland,Europe,POL,1999,349.91614
Poland,Europe,POL,2000,332.57703
