Entity,Code,Year,"Deaths from cardiovascular diseases per 100,000 people in, both sexes aged less than 1 year","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 1-4 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 5-9 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 10-14 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 15-19 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 20-24 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 25-29 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 30-34 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 35-39 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 40-44 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 45-49 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 50-54 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 55-59 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 60-64 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 65-69 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 70-74 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 75-79 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged 80-84 years","Deaths from cardiovascular diseases per 100,000 people in, both sexes aged over 85 years"
Croatia,HRV,2009,9.172419,0,0,2.3694623,1.9336973,4.179845,4.765793,7.148892,19.354248,42.375328,81.13289,147.5796,247.10826,459.70816,788.4129,1469.5817,2991.0498,6002.6533,13082.098
Croatia,HRV,2010,0,0.590657,0.9629644,1.2010521,1.1724658,2.871016,5.128452,7.723623,16.191982,33.45118,86.73272,146.02742,251.93608,400.6816,734.8303,1422.9836,2913.3264,5660.6846,12746.397
Croatia,HRV,2011,2.3917723,0,0.4857977,0.4142485,0,2.1879683,4.90148,10.559898,14.339787,39.521687,70.777,130.33612,230.51595,403.50204,683.7887,1285.9211,2646.3215,5406.8716,12481.273
Croatia,HRV,2012,4.821252,1.1642866,0,0.44869205,0.4062679,3.1233284,2.8341458,9.81517,18.264263,44.12042,81.471634,134.7287,236.2952,381.82095,664.5036,1230.1671,2606.7544,5348.2544,11883.089
Croatia,HRV,2013,2.4628723,0,0.96845263,0,1.6262476,3.572265,7.5461936,7.1262774,13.281373,32.687603,66.519585,117.79879,205.63986,396.73032,607.0245,1179.1233,2442.2346,4836.841,11742.68
Croatia,HRV,2014,5.0244946,0,0.47711518,0.9661649,0.82091695,1.6135473,2.2122996,6.480793,14.223616,27.788704,70.12195,133.53358,209.7527,371.27676,605.13135,1124.0522,2283.8442,4879.1855,11232.995
Croatia,HRV,2020,0,0.6875688,0.5155463,0.99143404,1.0112706,2.1182761,2.1047757,7.1504617,12.16963,22.214022,55.659527,102.46236,175.86542,331.32928,519.70197,869.28894,1761.453,3722.1304,10423.695
Croatia,HRV,2019,2.7395759,0,0,1.489048,1.9884669,1.6717306,2.5177395,6.9745007,14.917475,23.486307,48.407978,104.60547,198.89601,311.84018,530.0587,888.7685,1721.0697,3741.0151,9984.409
Croatia,HRV,2017,2.691283,0,0.48051512,0.50220466,0,1.6518891,2.0150647,5.87268,13.97834,30.916286,59.38133,120.93224,209.69414,346.15808,592.0668,1002.5255,2013.0815,4186.175,10851.663
Croatia,HRV,2016,2.7350054,0.62655467,0.95523304,0.4956212,1.7327944,1.237195,3.1094527,8.495184,13.842794,33.104362,66.31204,121.53286,201.31425,354.98517,592.4985,1017.2368,2031.8076,4342.2114,10623.663
Croatia,HRV,2015,0,0,0.95150197,0,0.41780692,1.6358714,5.341901,6.5712566,22.171951,32.91151,69.40497,131.0887,225.54163,392.94485,659.69824,1193.5917,2384.252,4850.7705,12018.791
Cuba,CUB,1964,14.879895,4.216068,1.8741463,2.5234804,8.187882,10.089799,16.19135,26.795338,41.637436,74.05303,116.89631,224.48581,368.77917,662.76544,915.905,2030.2898,3250.6711,7260.6216,22511.36
Cuba,CUB,1968,33.667984,5.83588,2.4382203,5.1077614,9.23687,9.885854,11.784929,22.989536,36.111214,68.74832,119.68333,219.7166,338.77533,619.06635,1108.9197,1658.8246,3846.6135,6967.89,26992.07
Cuba,CUB,1969,49.04747,5.868694,1.7827791,4.7681127,7.806846,12.322527,14.886959,25.142015,38.973343,69.9161,123.71057,198.81232,312.11707,590.959,1129.3862,1508.5159,3671.4963,6406.6304,26888.168
Cuba,CUB,1970,23.655914,4.435058,2.3100617,5.4113884,8.750163,10.72274,14.5326605,20.616709,43.086815,69.259964,107.53261,230.92545,361.21674,608.365,1055.22,2231.111,3187.5747,5187.826,11191.441
Cuba,CUB,1971,22.419628,4.36409,2.3569024,4.840271,6.8105884,9.317621,14.446953,20.987654,32.47575,61.143524,114.68971,207.41797,305.2697,595.7367,961.81586,2263.6763,3040,4724.315,11133.038
Cuba,CUB,1972,22.891056,3.0431476,1.7912393,2.1691973,4.0364585,21.892847,35.330486,17.963057,32.060444,56.48926,99.53344,181.29662,317.0352,546.08887,846.281,1715.7012,3376.6616,4936.2476,11867.47
Cuba,CUB,1973,16.033754,2.610114,1.799591,5,8.21382,10.547397,13.171226,21.528349,32.570076,63.37866,111.22423,194.94174,323.0198,576.9368,965.7047,1755.5415,3739.4136,5086.716,13238.214
Cuba,CUB,1974,17.699116,4.3168573,2.2690983,3.2089484,7.9200206,9.283819,13.2819195,22.22933,35.707466,68.08897,119.45905,214.90858,339.08224,636.1421,1053.7908,1800.5541,3679.868,5448.473,14157.761
Cuba,CUB,1975,24.717894,5.1354895,1.6791202,2.173913,6.8259387,7.8218217,10.550007,19.786432,33.465275,64.300064,114.16946,221.5262,319.06497,601.4035,989.0618,1654.944,2150.244,6245.783,17355.555
Cuba,CUB,1976,30.851065,6.060606,1.9134775,3.2730405,5.7571964,10.775295,16.039051,23.32815,35.765125,63.495575,124.170616,220.62148,339.75903,612.5,947.65344,2170.6667,2360,6702.273,16905.883
Cuba,CUB,1977,20,4.700855,1.9672132,2.7164686,8.529048,10.246433,12.517194,26.574501,35.387325,77.074234,126.93208,233.14763,354.5994,669.41583,975.7143,2317.7632,2785.7144,6255.5557,17267.646
Cuba,CUB,1978,16.58031,3.911205,1.8699187,2.6094277,8.323133,10.269576,13.623979,22.983257,40.173912,74.73002,132.63889,248.89503,367.64706,657.1429,1000.35333,2273.5483,3144.889,5806.522,16376.812
Cuba,CUB,1979,30.434782,4.985526,1.1974945,3.3174548,7.674665,7.4684525,17.177408,24.788568,42.84794,74.51923,128.89194,224.0519,378.09918,629.07434,1067.6198,1717.1569,2561.842,4562.264,12795
Cuba,CUB,1980,29.813665,3.8523273,1.5625,2.7164686,5.633803,10.03861,12.3626375,21.137026,43.961353,75.04621,129.74829,225.18703,377.58112,612.0521,1035.5212,1749.0197,2849.342,4337.736,13335
Cuba,CUB,1981,26.708075,4.182754,2.3037229,2.552757,5.206495,10.947965,15.257732,24.358227,39.961327,78.98631,141.31929,233.89915,376.5505,646.4449,1056.4142,1828.4314,2915.1316,4884.906,14322.5
Cuba,CUB,1982,18.48429,3.1903014,1.5532206,2.7843401,5.1623063,9.068847,12.5408945,22.273647,38.824093,67.865005,129.88193,219.25266,366.2178,575.49304,956.3051,1702.4794,2771.037,5527.103,12153.846
Cuba,CUB,1983,21.341463,2.3685458,1.2661662,1.4198613,4.4174967,8.218485,13.898259,21.045097,47.129528,72.25853,134.41223,224.39981,378.15128,594.88,986.34296,1725.2166,2832.6873,7018.5186,11958.333
Cuba,CUB,1984,22.342995,2.5094104,2.3584905,3.3879163,6.302521,7.7874484,12.426601,25.310963,40.636845,71.30984,131.4078,239.2138,377.578,598.34503,950.5814,1721.6726,2795.1128,5900.409,8184.448
Cuba,CUB,1985,29.976019,4.8271565,1.8210198,2.3357937,5.648245,9.368747,14.237288,24.842045,43.805508,81.18812,132.92822,254.22519,381.10236,654.02844,1009.73676,1766.0714,2875,6740.1895,9005.386
Cuba,CUB,1986,25.895317,4.8957677,1.6765541,2.8735633,4.9978456,8.843967,13.842225,21.77316,43.10216,75.409836,147.62444,226.26358,362.05103,603.56696,972.88617,1666.2257,2920.6448,6588.394,9139.535
Cuba,CUB,1987,21.662764,3.783293,1.2789541,2.6658463,4.0416203,6.2313275,12.87255,22.886568,44.65824,74.9004,133.29706,230.20927,369.96622,624.57336,912.53265,1510.8959,2699.2056,6211.372,9016.366
Cuba,CUB,1988,10.433827,2.6763225,1.1571099,1.3859373,4.4662027,6.296663,12.592096,20.567375,39.6908,80.882355,145.83725,241.70393,378.82718,645.66437,990.3983,1662.5659,3067.943,7051.075,11194.296
Cuba,CUB,1989,18.404907,1.7348561,0.93457943,2.1118011,4.18483,4.2992263,8.657588,21.751825,32.914925,75.419846,124.73868,216.18852,381.65375,599.13794,981.5217,1481.3492,2767.9348,5479.57,7951.25
Cuba,CUB,1990,14.770241,1.9740553,0.5194805,1.3351135,2.9810297,6.3848143,9.990834,24.472574,38.6014,74.51274,132.48299,222.09073,367.59494,597.7654,1034.296,1598.8188,2674.6033,5666.3203,8472.554
Cuba,CUB,1991,23.23009,3.9789684,0.99613994,1.4670578,3.9148285,6.7479887,10.37234,18.445839,32.935833,72.228775,123.936615,206.98924,338.08704,558.1783,993.5645,1517.9075,2486.3894,4816.0503,9602.703
Cuba,CUB,1992,18.141836,3.058995,0.8443908,1.6255757,2.9816985,5.722213,8.476057,18.906065,34.783875,68.25098,124.511086,199.06367,339.1386,552.2016,895.8047,1585.4457,2474.4233,4961.706,10734.641
Cuba,CUB,1993,8.781559,3.0202355,0.3511647,1.3478905,3.1393654,4.6284165,7.4229326,13.788646,30.929369,65.05576,108.189926,193.25266,309.84967,563.1579,916.1184,1648.3562,2489.9363,5117.0034,10958.333
Cuba,CUB,1994,13.4392185,2.7485113,1.2600229,0.6625149,3.9038672,4.449982,8.337722,15.956392,34.46227,65.63432,108.44125,187.89294,317.10977,531.663,906.0721,1639.0757,2453.7979,4896.664,10935.208
Cuba,CUB,1995,25.14142,5.3425517,1.2480146,1.8141764,3.130707,5.901881,8.026814,16.073265,32.52615,65.51773,112.149536,190.33392,313.38974,547.12396,886.1539,1620.4594,2473.051,4771.6533,10731.361
Cuba,CUB,1996,13.907285,1.1192837,1.0262258,1.765225,3.670473,5.460751,6.8965516,12.102601,33.439915,59.86119,114.55668,194.36813,299.25986,550.13055,919.57513,1619.8616,2592.1626,4611.6943,10909.519
Cuba,CUB,1997,20.590809,2.2209618,0.45440966,1.3487632,2.4958436,4.295632,7.018106,14.717121,30.80385,67.08382,121.953316,201.84758,328.95676,531.68445,898.51764,1461.1208,2481.4673,3936.9636,7558.307
Cuba,CUB,1998,15.530047,1.1936369,0.8259168,0.71062344,3.1885943,3.9063308,8.928249,17.312895,33.58452,68.183846,117.41215,197.4727,321.16147,563.1537,920.10986,1456.3737,2376.3838,3849.0085,7355.93
Cuba,CUB,1999,12.010417,1.5220829,1.1155776,2.4200268,2.4594564,3.8932593,8.239102,14.921449,28.15613,63.591995,112.28589,199.13873,313.02637,525.6232,912.2198,1495.8402,2468.3127,3861.2988,7513.859
Cuba,CUB,2000,11.067864,1.0206859,0.7755505,1.0257545,2.9391253,5.1089897,6.91392,14.489591,27.160984,57.946323,103.893654,201.11934,304.0319,498.65738,840.86084,1389.462,2207.4712,3651.8914,7221.779
Cuba,CUB,2001,11.27071,1.9898485,0.4006651,1.7286224,2.8585277,4.7860293,8.695296,11.798605,22.762989,53.747,102.6691,186.83876,304.84134,505.4641,882.2336,1396.3217,2269.8596,3705.1897,7141.5835
Cuba,CUB,2002,11.229498,1.4983044,0.95101845,1.0666794,3.00389,2.8679345,7.1139627,11.503625,22.44289,48.044235,101.75728,175.50023,298.54083,445.0116,752.491,1286.9985,1960.4702,3366.366,6352.093
Cuba,CUB,2003,10.718344,0.85498875,0.67979395,0.3707031,2.6529517,2.568988,5.781759,10.485169,20.452848,45.590115,100.60938,156.59865,281.2411,457.435,749.83746,1337.5671,2108.6943,3380.3062,6872.9478
Cuba,CUB,2004,8.535402,1.7659888,0.540064,0.7748294,1.8829976,2.8063362,6.8301787,10.533263,21.910442,43.79748,95.34197,149.18034,292.32214,453.84464,707.48785,1302.4622,2085.539,3469.9883,7176.845
Cuba,CUB,2005,15.726004,1.4498165,0.6747447,1.602761,2.342189,3.9832156,5.9388657,10.232283,21.910564,41.640186,93.48269,153.62793,289.49655,468.2109,725.84186,1296.5347,2212.876,3655.3574,7784.4224
Cuba,CUB,2006,11.134809,1.1384012,0.40886584,0.6784426,1.6495643,4.9157414,5.8506303,11.074333,19.067495,39.643837,80.74006,154.66154,276.1333,434.56262,740.0178,1229.3337,2068.1763,3144.3784,6747.344
Cuba,CUB,2007,11.269559,1.5681663,0.6946847,0.9560425,1.8168583,2.8032262,6.4570966,11.214572,19.342743,42.131443,81.726845,147.39183,252.07227,448.8654,707.89746,1156.8411,1967.2354,3166.7913,6577.4346
Cuba,CUB,2008,14.632971,1.1994842,0.7145542,1.2294427,2.3984509,4.5295234,5.5268426,10.90734,22.158989,38.447834,75.4087,161.4169,247.51396,436.22818,720.4812,1207.4487,2089.5173,3358.961,6960.8096
Cuba,CUB,2009,20.281404,1.8234975,0.14762348,0.8208664,2.2337236,3.2147565,4.9482975,11.208014,20.718897,36.289288,74.5562,147.64288,249.03062,425.70413,699.6297,1131.0768,1988.1025,3250.3333,6907.1685
Cuba,CUB,2010,12.389731,0.8192625,0.6078196,1.3808683,1.8923471,3.4161375,6.463979,14.508934,18.62205,39.572502,77.00329,149.41832,242.51161,447.79218,700.9221,1199.087,2034.4698,3429.1858,7373.6753
Cuba,CUB,2011,12.86815,0.4128035,1.2435896,0.560469,2.4774313,3.0869439,5.390894,9.407653,19.200167,35.35527,66.87425,130.50543,216.34218,404.17368,634.7141,1051.9794,1797.2186,3096.3093,6539.0557
Cuba,CUB,2012,13.240391,1.233857,0.47588003,1.2863373,2.0763085,3.9063215,6.6903486,9.758861,17.963081,34.241497,71.87571,131.56381,236.41386,385.77917,634.1203,1052.8652,1784.6246,3061.454,6332.825
Cuba,CUB,2013,6.0554223,1.4252468,0.8066845,1.4635053,2.4876,3.4321759,5.179117,8.703072,18.622196,33.41283,69.47376,131.70108,236.54584,383.9667,644.23987,1026.6438,1728.9998,3099.1736,6354.4326
Cuba,CUB,2014,14.175613,2.0171864,0.98091626,1.6496874,1.3827338,4.3633943,4.31257,10.71856,19.233728,34.586823,71.97071,124.51339,242.91232,383.67978,665.6215,1057.3427,1763.8585,3184.3328,6486.2607
Cuba,CUB,2020,9.902853,0.6378893,0.79606044,0.6623569,2.177863,4.277965,6.1132255,11.551777,19.219904,48.733574,71.7964,131.40051,240.70518,457.83066,692.20447,1202.7725,1854.5221,3170.7795,6742.734
Cuba,CUB,2019,15.100465,2.2846982,0.80164945,0.98843205,2.1295528,5.498743,4.5704207,10.309254,20.239796,43.88604,74.84308,133.92378,228.97447,443.74234,683.2152,1148.8577,1782.9092,2827.205,5977.3613
Cuba,CUB,2018,7.9344087,0.4040551,0.97554,0.81354254,2.3750324,2.809478,6.950666,10.467916,21.211863,41.51976,69.132454,129.28255,229.48524,435.8189,649.27014,1119.738,1770.9055,2897.3984,6010.3916
Cuba,CUB,2017,11.492838,1.1853234,0.49401826,0.79989636,1.7386013,3.0853074,7.5180373,8.705369,21.35236,37.82319,69.717926,137.08252,236.36986,441.6991,705.2767,1186.4534,1858.4323,3100.0315,6441.2974
Cuba,CUB,2015,5.255492,1.6081371,0.6600802,0.7671759,2.928323,2.8563035,5.0957103,10.115502,19.799356,38.733025,70.17585,128.4912,237.81606,380.91272,657.41547,1063.5354,1770.2631,3071.3564,6563.566
Cuba,CUB,2016,8.533019,0.590162,0.33117354,0.62749034,2.4111218,2.7794995,5.5027018,11.033197,22.484802,36.406063,68.5601,126.01928,236.33725,377.78503,648.9808,1047.6995,1680.3921,2983.591,6212.9873
Cyprus,CYP,1999,77.930176,1.7704442,2.7729251,1.4153881,0,2.531197,6.802721,7.177102,13.132551,21.474699,41.93678,87.50948,141.50082,228.02417,513.5216,881.9927,2892.8005,,
Cyprus,CYP,2000,8.086036,1.79559,0,0,1.3001366,1.2036011,3.991963,8.534851,10.120433,32.83239,50.99179,73.70729,156.9106,292.3896,511.1509,1100.8157,3571.3403,,
Cyprus,CYP,2004,0,3.0067954,0,1.7886208,3.5133948,5.107687,13.422047,3.8514867,17.492031,34.923904,56.448788,101.56095,209.89944,277.6688,458.9708,918.3895,1649.9805,3561.926,7186.5444
Cyprus,CYP,2005,0,0,0,0,1.7298943,1.676165,0,11.543345,13.607029,33.193184,33.91044,89.3772,165.36626,274.39294,483.70844,761.21625,1926.8667,3709.5176,8184.115
Cyprus,CYP,2006,11.568718,0,0,1.8138286,5.120415,0,3.4435854,9.382447,19.28194,20.330086,53.363758,115.11896,137.18347,245.23083,405.16257,776.4813,1647.6145,3163.9502,7905.9165
Cyprus,CYP,2007,11.281589,0,4.5565352,3.740835,0,4.7685657,6.5657725,9.212514,18.644543,27.697762,43.344772,97.09139,158.01256,232.18143,425.70898,918.0961,1428.7974,3373.5686,7214.5063
Cyprus,CYP,2008,10.972131,0,0,1.9214141,6.500894,0,3.1017852,12.418393,14.332808,44.067425,56.94558,89.25561,131.90045,251.54068,404.8075,695.8404,1457.681,3024.3901,6896.552
Cyprus,CYP,2009,0,2.7726176,0,0,0,2.9863226,5.87268,6.716819,10.404384,32.739773,36.969227,95.001045,134.50905,190.73184,287.45297,601.7203,1367.4109,3015.6638,6836.9854
Cyprus,CYP,2010,0,2.6668088,2.2816465,0,1.5975462,2.8952777,4.250436,6.2133994,11.905167,39.39546,63.076008,85.883965,121.70811,193.61731,317.38498,545.14124,1229.0934,2878.5627,6475.2
Cyprus,CYP,2011,10.427528,2.5937645,0,0,1.6325997,1.4134475,5.403799,16.037558,8.157672,22.721712,42.097878,68.12233,105.8245,176.05634,222.35698,643.8437,1193.6149,3080.9922,8330.929
Cyprus,CYP,2012,0,0,2.2034197,0,0,1.4098407,5.338743,9.85402,14.504899,26.99875,40.05294,71.54698,96.36426,191.07875,325.0095,511.432,1156.4905,2825.4011,7773.459
Cyprus,CYP,2013,0,0,0,2.2100425,1.8148161,1.4757969,4.110828,7.003586,11.308928,25.058052,36.87445,58.894855,124.81473,158.9084,339.9031,492.46527,1064.6619,2269.9026,6332.4536
Cyprus,CYP,2014,0,2.5609505,2.1465216,2.208627,1.8767359,1.496894,1.3855789,7.2766433,14.763295,38.16198,43.351818,71.002556,118.86837,169.6371,299.7027,490.9511,1014.7218,2382.6033,6670.607
Cyprus,CYP,2020,0,0,0,0,0,0,3.9906883,6.6173453,9.98716,14.722722,42.96094,59.618073,111.4257,174.96265,194.07947,403.3268,810.975,1578.0481,5664.6216
Cyprus,CYP,2019,0,2.6802466,0,2.1777003,0,0,6.693261,10.746477,19.115118,29.415327,28.524702,74.033295,101.74822,135.71544,226.66577,385.05566,688.95123,1619.2217,5140.3857
Cyprus,CYP,2018,10.765422,0,2.036494,0,2.0468316,1.5799036,0,6.8297615,9.002251,24.929663,33.300034,61.25745,104.498955,138.52707,263.31512,505.82382,753.6953,1662.0498,5271.2837
Cyprus,CYP,2017,0,0,2.0349193,0,2.0324378,0,1.3541145,5.677383,9.34594,30.779816,52.39325,83.06414,83.197754,208.59053,240.42703,478.66324,784.3866,2073.5369,6487.8354
Cyprus,CYP,2016,10.750377,0,0,0,0,0,0,5.8573728,11.180323,25.467974,37.8709,49.676186,127.17092,173.72421,191.11002,482.0683,807.8101,2012.3839,6370.719
Cyprus,CYP,2015,0,0,0,0,0,3.0768757,1.4126887,4.4470797,14.563342,40.03348,44.635384,85.728874,105.32064,194.8123,303.73993,547.0216,876.1706,2333.3333,7455.1
Czechia,CZE,1986,7.5700226,1.650165,1.1015912,0.33385265,1.8537003,2.990601,8.385744,16.206854,38.71798,82.65912,166.1035,323.3182,567.47345,1052.5206,1648.8901,3380.647,5528.2705,9421.086,16994.43
Czechia,CZE,1987,16.819572,0.36948088,0.50131595,0.7706705,2.658458,5.105659,8.961118,16.02203,36.033913,83.74706,166.31908,313.68784,568.9293,1008.3467,1730.6338,3089.515,5289.193,9188.607,16665.3
Czechia,CZE,1988,6.130268,1.4972862,1.1865524,0.6548074,2.534347,4.4159546,6.133088,15.3390045,39.01217,83.895134,165.18445,304.61237,538.03766,975.3221,1674.3059,3077.6558,5097.4478,8787.168,15873.698
Czechia,CZE,1989,12.36476,0.9448224,0.5544774,0.5526083,1.7568077,4.6282907,7.9353194,16.651001,30.208208,82.367294,164.36656,293.49112,530.3334,973.7523,1731.0737,3020.9705,5195.8184,9002.393,16733.082
Czechia,CZE,1990,4.6765394,0.95510983,0.14374012,0.57084143,1.659751,4.6552224,6.253636,16.045038,36.5824,87.807205,173.5894,318.01434,565.26654,1009.5345,1754.459,2935.3796,5175.19,8869.414,16486.617
Czechia,CZE,1991,11.71875,0.7797271,0.29590175,0.48134777,2.7350428,5.2105947,8.099508,18.043543,31.593407,79.60495,164.09818,291.51843,519.5389,921.70483,1657.2677,2723.7588,4998.0977,8539.377,16267.688
Czechia,CZE,1992,17.6565,2.150958,0.6014133,1.011378,1.4418811,5.190797,7.44559,15.448788,30.229591,75.87782,147.12183,271.63376,513.3333,912.377,1589.7902,2577.6152,4923.6113,8111.235,15400
Czechia,CZE,1993,8.298756,0.59194946,0.30413625,1.3297873,2.528862,4.5418115,6.320931,12.774575,30.589472,65.8311,143.69727,246.34726,484.0305,847.2462,1476.9136,2600,4798.7866,8011.9893,15551.392
Czechia,CZE,1994,11.494253,2.2026432,0.6142506,1.1182555,2.6717134,5.028284,8.156132,13.671578,26.919924,62.040215,128.46442,245.40662,442.35538,817.9855,1435.6147,2564.8125,4510.9,7922.7446,15518.367
Czechia,CZE,1995,14.89573,1.6474465,0.77555454,1.1594203,1.8390805,4.988716,8.474576,12.658228,31.612072,64.68769,131.6752,237.78152,435.37277,817.44586,1437.7224,2548.8328,4396.348,8060.3013,15508.261
Czechia,CZE,1996,9.708738,1.3086151,0.62460965,1.0356562,2.6474128,4.0988274,6.910452,9.95671,26.421854,57.146446,124.60834,241.48517,418.39127,784.6509,1381.2723,2422.7295,4116.051,7750.306,14416.356
Czechia,CZE,1997,5.543237,1.1717834,0.6290297,0.4507889,2.401112,4.874266,5.5780225,12.268188,22.225653,59.99231,121.19737,232.80351,397.00934,755.7863,1323.486,2376.8916,4050.04,7780.0977,14865.897
Czechia,CZE,1998,8.859358,0.5042864,1.5926102,1.063345,2.9231997,3.074558,5.4427185,11.863922,22.070251,55.77532,105.515884,204.2659,373.58557,670.84985,1218.0226,2202.5286,3905.7263,7504.823,14270.639
Czechia,CZE,1999,4.4592094,0,1.4678875,0.92026937,2.0949457,4.0031314,5.9993625,10.138418,21.670837,50.089268,102.37637,197.90443,353.84103,662.4969,1172.6953,2131.1716,3898.3594,7178.5454,14438.055
Czechia,CZE,2000,5.560993,0,0.17029306,0.9296359,1.737393,3.3306842,5.6731353,8.279348,19.083578,48.383324,104.40543,188.49942,330.18027,594.20715,1103.6079,1974.9976,3643.7974,6693.5845,14307.061
Czechia,CZE,2001,2.219608,1.3916218,0.36092094,0.76951015,1.7529764,4.883586,5.0944915,8.729512,18.98625,45.854485,90.74802,176.54807,334.9475,554.3796,1031.8175,1868.454,3675.9116,6314.0923,15003.503
Czechia,CZE,2002,14.173726,0.8412976,0.5809495,0.78092057,1.4935806,4.675442,3.680292,9.712373,18.501202,41.640316,96.205666,175.11867,325.23993,552.6226,1006.5881,1845.3956,3440.139,6465.2065,15480.9795
Czechia,CZE,2003,7.5050926,0,1.2340677,0.6329605,1.6560928,3.833484,5.4034324,7.9125066,19.561197,38.480247,87.34968,165.18306,323.37762,539.67505,966.7718,1777.3397,3508.4329,6502.173,16500.441
Czechia,CZE,2004,4.1846256,0.822621,0.6491582,0.8104989,2.4245362,4.145072,4.0040665,9.579136,19.506884,38.99235,92.1399,163.06496,291.0697,517.64636,922.4296,1658.9957,3199.6921,6227.7817,15064.93
Czechia,CZE,2005,1.9995401,0.26857463,0.22172508,0.33861288,1.831692,3.9800034,4.1037755,9.13849,17.321234,35.45536,85.79884,151.20302,285.72467,486.022,851.7118,1591.8081,3173.7437,6095.9785,14961.63
Czechia,CZE,2006,5.761807,1.3082396,0.6680592,1.2616955,1.5332931,2.4403794,5.318099,8.821913,17.15906,38.246635,83.549355,147.76347,273.66302,470.64713,790.02167,1455.8568,2847.9646,5637.0264,13612.156
Czechia,CZE,2007,0,0,0,0.3843589,0.3085991,0.71774626,0.8558545,6.977918,20.411963,32.13031,69.75269,143.62558,271.2475,464.24918,760.41345,1423.5487,2764.516,5519.2837,12830.125
Czechia,CZE,2008,0,0,0,0,0.7785858,2.1305215,3.2634904,8.952981,13.915079,36.58092,71.09842,135.95276,255.45763,449.59314,727.08875,1319.5472,2610.2646,5408.221,12374.694
Czechia,CZE,2009,0,0,0,0,0.15952118,0.9937239,2.2021554,7.698756,15.4823675,31.356369,62.470974,135.30476,247.7563,434.65546,745.8525,1323.7212,2598.661,5359.4155,12738.034
Czechia,CZE,2010,0.8469767,0.66092837,0.4184932,0.65758324,0.66755116,0.8617347,3.1894662,7.1296086,14.992348,31.876501,66.12469,134.59343,236.20572,424.20322,714.38806,1247.8506,2492.8538,5229.5527,12230.092
Czechia,CZE,2011,4.3871193,1.0495734,0.40904897,0.66288674,2.4994555,4.0043483,4.002153,8.083318,13.64962,31.370409,61.921535,129.58029,231.39766,428.4227,722.1674,1213.5269,2357.9963,4856.6123,11707.317
Czechia,CZE,2012,4.5988007,0.8378104,0.58796436,0,3.043839,1.8026652,3.909457,7.349557,14.561174,29.910597,64.55787,126.33462,222.98749,395.74338,693.5011,1177.3591,2259.3472,4707.136,11878.894
Czechia,CZE,2013,5.567774,0.42902252,0.37246862,0.21846415,1.41431,3.3725727,5.5095797,7.550617,12.403777,28.824646,61.6045,112.027,209.13292,387.54288,668.2107,1127.8453,2150.701,4443.079,11333.924
